INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (0,'Travon Isai','Travon_Isai@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1065,'Jarrad Deshaun','Jarrad_Deshaun@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1066,'Geoffrey Brittney','Geoffrey_Brittney@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1067,'Arkie Daneen','Arkie_Daneen@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1068,'Antonia Sherri','Antonia_Sherri@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1069,'Miesha Millard','Miesha_Millard@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1070,'Griselda Bethzy','Griselda_Bethzy@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1071,'Taj Olga','Taj_Olga@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1072,'Alyssa Faustino','Alyssa_Faustino@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1073,'Jovan Anie','Jovan_Anie@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1074,'Isreal Henretta','Isreal_Henretta@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1075,'Dylan Miguel','Dylan_Miguel@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1076,'Math Jordan','Math_Jordan@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1077,'Tana Rube','Tana_Rube@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1078,'Zadie Kimber','Zadie_Kimber@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1079,'Elvia Camren','Elvia_Camren@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1080,'Zaiden Bonita','Zaiden_Bonita@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1081,'Omari Zackery','Omari_Zackery@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1082,'Makayla Contina','Makayla_Contina@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1083,'Abdul Kevin','Abdul_Kevin@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1084,'Geno Blanchard','Geno_Blanchard@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1085,'Clarance Henretta','Clarance_Henretta@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1086,'Ammon Shea','Ammon_Shea@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1087,'Arleth Leanna','Arleth_Leanna@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1088,'Fay Symone','Fay_Symone@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1089,'Danelle Nathaly','Danelle_Nathaly@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1090,'Cliffie Meggan','Cliffie_Meggan@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1091,'Djuana Emmitt','Djuana_Emmitt@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1092,'Carlie Kade','Carlie_Kade@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1093,'Melbourne Son','Melbourne_Son@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1094,'Lynwood Terry','Lynwood_Terry@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1095,'Deonta Jaeden','Deonta_Jaeden@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1096,'Jerome Shakira','Jerome_Shakira@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1097,'Patti Karyn','Patti_Karyn@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1098,'Aurelia Dale','Aurelia_Dale@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1099,'Odette Dasia','Odette_Dasia@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1100,'Camryn Natosha','Camryn_Natosha@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1101,'Arvil Cameron','Arvil_Cameron@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1102,'Shemar Jesenia','Shemar_Jesenia@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1103,'Dante Winnie','Dante_Winnie@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1104,'Keven Lynnette','Keven_Lynnette@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1105,'Audie Marcos','Audie_Marcos@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1106,'Tonda Louise','Tonda_Louise@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1107,'Vander Kiefer','Vander_Kiefer@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1108,'Eathel Margarita','Eathel_Margarita@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1109,'Keshaun Fayette','Keshaun_Fayette@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1110,'Tanja Vela','Tanja_Vela@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1111,'Minta Jovanni','Minta_Jovanni@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1112,'Annetta Jeanie','Annetta_Jeanie@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1113,'Vernie Cannie','Vernie_Cannie@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1114,'Bose Betty','Bose_Betty@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1115,'Leatha Davon','Leatha_Davon@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1116,'Helen Emmie','Helen_Emmie@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1117,'Giovanna Justice','Giovanna_Justice@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1118,'Sara Ardath','Sara_Ardath@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1119,'Brandyn Cary','Brandyn_Cary@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1120,'Forrest Arlan','Forrest_Arlan@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1121,'Kaleigh Sheryl','Kaleigh_Sheryl@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1122,'Ethelbert Orion','Ethelbert_Orion@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1123,'Elmyra Erin','Elmyra_Erin@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1124,'Collin Merrilee','Collin_Merrilee@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1125,'Lafe Elden','Lafe_Elden@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1126,'Tex Dorotha','Tex_Dorotha@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1127,'Gibson Rocco','Gibson_Rocco@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1128,'Memphis Worth','Memphis_Worth@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1129,'Racquel Birt','Racquel_Birt@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1130,'Brylee Bowman','Brylee_Bowman@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1131,'Nevaeh Kailee','Nevaeh_Kailee@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1132,'Felipa Mikayla','Felipa_Mikayla@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1133,'Rick Maryellen','Rick_Maryellen@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1134,'Jailene Hall','Jailene_Hall@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1135,'Devonta Meadow','Devonta_Meadow@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1136,'Orie Gaines','Orie_Gaines@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1137,'Harrell Austyn','Harrell_Austyn@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1138,'Horatio Randell','Horatio_Randell@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1139,'Alvis Lanette','Alvis_Lanette@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1140,'Julio Lennon','Julio_Lennon@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1141,'Rylan Ayana','Rylan_Ayana@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1142,'Adams Alferd','Adams_Alferd@gmail.com',36)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1143,'Estevan Hillery','Estevan_Hillery@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1144,'Dayanara Tabatha','Dayanara_Tabatha@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1145,'Robley Kamden','Robley_Kamden@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1146,'Eden Willie','Eden_Willie@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1147,'Brody Evertt','Brody_Evertt@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1148,'Eldon Ara','Eldon_Ara@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1149,'Maya Eugenie','Maya_Eugenie@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1150,'Hung Wiliam','Hung_Wiliam@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1151,'Barry Syed','Barry_Syed@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1152,'Kimberlie Salome','Kimberlie_Salome@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1153,'Renita Ladonna','Renita_Ladonna@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1154,'Misty Bunk','Misty_Bunk@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1155,'Hoke Percival','Hoke_Percival@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1156,'Dagmar Juanita','Dagmar_Juanita@gmail.com',9)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1157,'Christoper Toshio','Christoper_Toshio@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1158,'Kieran Jodi','Kieran_Jodi@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1159,'Mercer Arlis','Mercer_Arlis@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1160,'Delinda Izabelle','Delinda_Izabelle@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1161,'Jaylee Refugio','Jaylee_Refugio@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1162,'Christal Gerda','Christal_Gerda@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1163,'Alpheus Manson','Alpheus_Manson@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1164,'Thalia Nello','Thalia_Nello@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1165,'Kymani Nikolai','Kymani_Nikolai@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1166,'Durrell Annabelle','Durrell_Annabelle@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1167,'Deontae Matthew','Deontae_Matthew@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1168,'Egbert Markel','Egbert_Markel@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1169,'Johnnie Percival','Johnnie_Percival@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1170,'Linda Brandie','Linda_Brandie@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1171,'Lacie Chanda','Lacie_Chanda@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1172,'Merilyn Iyana','Merilyn_Iyana@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1173,'Evander Thompson','Evander_Thompson@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1174,'Shelli Nery','Shelli_Nery@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1175,'Flor Osborne','Flor_Osborne@gmail.com',16)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1176,'Lois Celena','Lois_Celena@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1177,'Luster Trey','Luster_Trey@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1178,'Raheem Vic','Raheem_Vic@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1179,'Kane Jerilyn','Kane_Jerilyn@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1180,'Dorris Stephanie','Dorris_Stephanie@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1181,'Tessa Vassie','Tessa_Vassie@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1182,'Audrina Ardell','Audrina_Ardell@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1183,'Ronna Mellisa','Ronna_Mellisa@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1184,'Cornel Dock','Cornel_Dock@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1185,'Leigh Herma','Leigh_Herma@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1186,'Curtiss Jaslyn','Curtiss_Jaslyn@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1187,'Azul Cornelius','Azul_Cornelius@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1188,'Cathryn Dellie','Cathryn_Dellie@gmail.com',34)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1189,'Doctor Brant','Doctor_Brant@gmail.com',33)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1190,'Hector Merrill','Hector_Merrill@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1191,'Dolores Larae','Dolores_Larae@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1192,'Madelyn Jelani','Madelyn_Jelani@gmail.com',29)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1193,'Santo Zada','Santo_Zada@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1194,'Xavier Calista','Xavier_Calista@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1195,'Delmus Kelis','Delmus_Kelis@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1196,'Sherri Gasper','Sherri_Gasper@gmail.com',39)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1197,'Caleb Arlene','Caleb_Arlene@gmail.com',5)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1198,'Kelcie Joni','Kelcie_Joni@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1199,'Manervia Presley','Manervia_Presley@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1200,'Ottilia Lavera','Ottilia_Lavera@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1201,'Jillian Delphine','Jillian_Delphine@gmail.com',23)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1202,'Lucy Herminia','Lucy_Herminia@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1203,'Johanna Annabelle','Johanna_Annabelle@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1204,'Earl Cornie','Earl_Cornie@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1205,'Charline Carlie','Charline_Carlie@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1206,'Karl Junie','Karl_Junie@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1207,'Melody Earnest','Melody_Earnest@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1208,'Haylee Donald','Haylee_Donald@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1209,'Quinton Ebba','Quinton_Ebba@gmail.com',28)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1210,'Lorine Tarik','Lorine_Tarik@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1211,'Quinton Alicia','Quinton_Alicia@gmail.com',19)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1212,'Orvis Mellisa','Orvis_Mellisa@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1213,'Manuela Urijah','Manuela_Urijah@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1214,'Lasonya Sherron','Lasonya_Sherron@gmail.com',8)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1215,'Letta Denny','Letta_Denny@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1216,'Mame Lesta','Mame_Lesta@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1217,'Marilyn Angie','Marilyn_Angie@gmail.com',15)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1218,'Rayford Nevada','Rayford_Nevada@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1219,'Nellie Alvina','Nellie_Alvina@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1220,'Melony Sanford','Melony_Sanford@gmail.com',22)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1221,'Trudi Rance','Trudi_Rance@gmail.com',7)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1222,'Alvie Creola','Alvie_Creola@gmail.com',11)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1223,'Jacey Benjamine','Jacey_Benjamine@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1224,'Elder Angelita','Elder_Angelita@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1225,'Kamilah Sommer','Kamilah_Sommer@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1226,'Taniyah Eleonore','Taniyah_Eleonore@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1227,'Kody Allene','Kody_Allene@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1228,'Lovell Alize','Lovell_Alize@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1229,'Destry Karl','Destry_Karl@gmail.com',2)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1230,'Derrell Ruffus','Derrell_Ruffus@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1231,'Chiquita Ozell','Chiquita_Ozell@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1232,'Maiya Mikayla','Maiya_Mikayla@gmail.com',42)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1233,'Rashaad Cherelle','Rashaad_Cherelle@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1234,'Warner Aline','Warner_Aline@gmail.com',18)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1235,'Lorin Imelda','Lorin_Imelda@gmail.com',40)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1236,'Alvina Cicero','Alvina_Cicero@gmail.com',13)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1237,'Veva Anwar','Veva_Anwar@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1238,'Oley Alfred','Oley_Alfred@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1239,'Yasmin Aleah','Yasmin_Aleah@gmail.com',14)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1240,'Cleo Rance','Cleo_Rance@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1241,'Deedee Audy','Deedee_Audy@gmail.com',37)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1242,'Lainey Deshaun','Lainey_Deshaun@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1243,'Yael Benson','Yael_Benson@gmail.com',25)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1244,'Kaleb Jonah','Kaleb_Jonah@gmail.com',31)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1245,'Kathyrn Wenzel','Kathyrn_Wenzel@gmail.com',41)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1246,'Luvinia Stuart','Luvinia_Stuart@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1247,'Denisse Brigette','Denisse_Brigette@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1248,'Angus Jimmy','Angus_Jimmy@gmail.com',27)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1249,'Orin Tea','Orin_Tea@gmail.com',35)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1250,'Twyla Jocelynn','Twyla_Jocelynn@gmail.com',32)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1251,'Andre Amaris','Andre_Amaris@gmail.com',6)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1252,'Collis Helyn','Collis_Helyn@gmail.com',30)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1253,'Macy Ivie','Macy_Ivie@gmail.com',17)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1254,'Ala Sharlene','Ala_Sharlene@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1255,'Griffith Champ','Griffith_Champ@gmail.com',1)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1256,'Raheem Leighton','Raheem_Leighton@gmail.com',0)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1257,'Tonia Firman','Tonia_Firman@gmail.com',3)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1258,'Annis Charlsie','Annis_Charlsie@gmail.com',26)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1259,'Margrett Sharee','Margrett_Sharee@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1260,'Ollie Barrett','Ollie_Barrett@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1261,'Fleta Birdella','Fleta_Birdella@gmail.com',20)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1262,'Tinie Chestina','Tinie_Chestina@gmail.com',38)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1263,'Robbie Gertie','Robbie_Gertie@gmail.com',12)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1264,'Felicie Giana','Felicie_Giana@gmail.com',24)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1265,'French Kinte','French_Kinte@gmail.com',4)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1266,'Caron Merrie','Caron_Merrie@gmail.com',10)
INSERT INTO Vendedor (Id, Nome, Email, LocalizacaoId) VALUES (1267,'Noma Malorie','Noma_Malorie@gmail.com',26)
